,issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,Security,Performance,Breakage,commit_count,file_count,files
110,2644,Bug,Resolved,Fixed,ambari-server   ,Major,Siddharth Wagle,2013/07/12 21:03:41 +0100,2013/07/12 21:03:41 +0100,Siddharth Wagle,2013/07/12 21:51:03 +0100,0.032893518999999996,0.032893519,"['ambari', 'server', 'find', 'password', 'remot', 'databas', 'password', 'encrypt', 'enabl']","['perform', 'cluster', 'setup', 'propos', 'e', 'e', 'test', 'scenario', 'ambari', 'server', 'setupambari', 'server', 'setup', 'ldapambari', 'server', 'encrypt', 'passwordsambari', 'server', 'setup', 'httpsambari', 'server', 'startserv', 'start', 'complain', 'miss', 'password', 'file', 'db', 'password', 'alia', 'info', 'configur', 'generat', 'file', 'password', 'info', 'credentialprovid', 'action', 'gt', 'put', 'alia', 'gt', 'ambari', 'db', 'password', 'info', 'configur', 'read', 'password', 'exist', 'file', 'info', 'credentialprovid', 'action', 'gt', 'put', 'alia', 'gt', 'ambari', 'ldap', 'manag', 'password', 'info', 'configur', 'read', 'password', 'exist', 'file', 'info', 'configur', 'api', 'ssl', 'authent', 'turn', 'info', 'configur', 'read', 'password', 'exist', 'file', 'info', 'configur', 'host', 'map', 'file', 'null', 'info', 'hostsmap', 'use', 'hostsmap', 'file', 'null', 'info', 'masterkeyserviceimpl', 'load', 'persist', 'master', 'fri', 'jul', 'info', 'ambariserv', 'get', 'control', 'info', 'certificatemanag', 'initi', 'root', 'certif', 'info', 'certificatemanag', 'certif', 'exist', 'fals', 'info', 'certificatemanag', 'generat', 'server', 'certif', 'info', 'shellcommandutil', 'command', 'openssl', 'genrsa', 'des', 'passout', 'pass', 'n', 'kv', 'q', 'awrzip', 'xajptdbtako', 'hhwistuaopzqdxyccheckg', 'var', 'lib', 'ambari', 'server', 'key', 'ca', 'key', 'finish', 'exit', 'code', 'oper', 'complet', 'success', 'info', 'shellcommandutil', 'command', 'openssl', 'req', 'passin', 'pass', 'n', 'kv', 'q', 'awrzip', 'xajptdbtako', 'hhwistuaopzqdxyccheckg', 'new', 'key', 'var', 'lib', 'ambari', 'server', 'key', 'ca', 'key', 'var', 'lib', 'ambari', 'server', 'key', 'ca', 'crt', 'batch', 'finish', 'exit', 'code', 'oper', 'complet', 'success', 'info', 'shellcommandutil', 'command', 'openssl', 'x', 'passin', 'pass', 'n', 'kv', 'q', 'awrzip', 'xajptdbtako', 'hhwistuaopzqdxyccheckg', 'req', 'day', 'var', 'lib', 'ambari', 'server', 'key', 'ca', 'crt', 'signkey', 'var', 'lib', 'ambari', 'server', 'key', 'ca', 'key', 'var', 'lib', 'ambari', 'server', 'key', 'ca', 'crt', 'finish', 'exit', 'code', 'oper', 'complet', 'success', 'info', 'shellcommandutil', 'command', 'openssl', 'pkcs', 'export', 'var', 'lib', 'ambari', 'server', 'key', 'ca', 'crt', 'inkey', 'var', 'lib', 'ambari', 'server', 'key', 'ca', 'key', 'certfil', 'var', 'lib', 'ambari', 'server', 'key', 'ca', 'crt', 'var', 'lib', 'ambari', 'server', 'key', 'keystor', 'p', 'password', 'pass', 'n', 'kv', 'q', 'awrzip', 'xajptdbtako', 'hhwistuaopzqdxyccheckg', 'passin', 'pass', 'n', 'kv', 'q', 'awrzip', 'xajptdbtako', 'hhwistuaopzqdxyccheckg', 'finish', 'exit', 'code', 'oper', 'complet', 'success', 'info', 'ambariserv', 'meta', 'info', 'initi', 'info', 'clustersimpl', 'initi', 'clustersimpl', 'error', 'configur', 'error', 'read', 'credenti', 'store', 'error', 'configur', 'read', 'password', 'alia', 'etc', 'ambari', 'server', 'conf', 'password', 'dat', 'error', 'ambariserv', 'fail', 'run', 'ambari', 'serverjava', 'lang', 'runtimeexcept', 'unabl', 'read', 'databas', 'password', 'org', 'apach', 'ambari', 'server', 'configur', 'configur', 'readpasswordfromfil', 'configur', 'java', 'org', 'apach', 'ambari', 'server', 'configur', 'configur', 'getrcadatabasepassword', 'configur', 'java', 'org', 'apach', 'ambari', 'eventdb', 'webservic', 'workflowjsonservic', 'setdbproperti', 'workflowjsonservic', 'java', 'org', 'apach', 'ambari', 'server', 'control', 'ambariserv', 'performstaticinject', 'ambariserv', 'java', 'org', 'apach', 'ambari', 'server', 'control', 'ambariserv', 'run', 'ambariserv', 'java', 'org', 'apach', 'ambari', 'server', 'control', 'ambariserv', 'main', 'ambariserv', 'java', 'caus', 'java', 'io', 'filenotfoundexcept', 'file', 'etc', 'ambari', 'server', 'conf', 'password', 'dat', 'exist', 'org', 'apach', 'common', 'io', 'fileutil', 'openinputstream', 'fileutil', 'java', 'org', 'apach', 'common', 'io', 'fileutil', 'readfiletostr', 'fileutil', 'java', 'org', 'apach', 'common', 'io', 'fileutil', 'readfiletostr', 'fileutil', 'java', 'org', 'apach', 'ambari', 'server', 'configur', 'configur', 'readpasswordfromfil', 'configur', 'java', 'error', 'ambariserv', 'error', 'stop', 'serverjava', 'lang', 'nullpointerexcept', 'org', 'apach', 'ambari', 'server', 'control', 'ambariserv', 'stop', 'ambariserv', 'java', 'org', 'apach', 'ambari', 'server', 'control', 'ambariserv', 'main', 'ambariserv', 'java', 'content', 'ambari', 'properti', 'server', 'jdbc', 'rca', 'driver', 'oracl', 'jdbc', 'driver', 'oracledriverauthent', 'ldap', 'managerdn', 'uid', 'hdfs', 'ou', 'peopl', 'ou', 'dev', 'dc', 'apach', 'dc', 'orgauthent', 'ldap', 'primaryurl', 'localhost', 'server', 'jdbc', 'rca', 'url', 'jdbc', 'oracl', 'thin', 'ip', 'ec', 'intern', 'xeserv', 'connect', 'max', 'idl', 'milli', 'server', 'jdbc', 'port', 'server', 'version', 'file', 'var', 'lib', 'ambari', 'server', 'resourc', 'versionserv', 'jdbc', 'rca', 'user', 'passwd', 'etc', 'ambari', 'server', 'conf', 'password', 'datapi', 'authent', 'truejc', 'polici', 'url', 'dc', 'orgserv', 'jdbc', 'user', 'passwd', 'alia', 'ambari', 'db', 'password', 'authent', 'ldap', 'managerpassword', 'alia', 'ambari', 'ldap', 'manag', 'password', 'server', 'jdbc', 'databas', 'oraclesecur', 'server', 'two', 'way', 'ssl', 'truefil', 'etc', 'ambari', 'server', 'conf', 'password', 'dat', 'missingsetup', 'flow', 'root', 'ip', 'kerb', 'ambari', 'server', 'setupus', 'python', 'usr', 'bin', 'python', 'initi', 'setup', 'ambari', 'servercheck', 'selinux', 'selinux', 'status', 'enabl', 'selinux', 'mode', 'enforc', 'temporarili', 'disabl', 'selinuxwarn', 'selinux', 'set', 'permiss', 'mode', 'temporarili', 'disabl', 'ok', 'continu', 'n', 'ycustom', 'user', 'account', 'ambari', 'server', 'daemon', 'n', 'n', 'yenter', 'user', 'account', 'ambari', 'server', 'daemon', 'root', 'ambar', 'serveradjust', 'ambari', 'server', 'permiss', 'ownership', 'check', 'iptabl', 'iptabl', 'disabl', 'pleas', 'reenabl', 'later', 'check', 'jdk', 'download', 'jdk', 'var', 'lib', 'ambari', 'server', 'resourc', 'jdk', 'u', 'linux', 'x', 'binjdk', 'distribut', 'size', 'bytesjdk', 'u', 'linux', 'x', 'bin', 'mb', 'mb', 'success', 'download', 'jdk', 'distribut', 'var', 'lib', 'ambari', 'server', 'resourc', 'jdk', 'u', 'linux', 'x', 'binto', 'instal', 'oracl', 'jdk', 'must', 'accept', 'licens', 'term', 'found', 'accept', 'cancel', 'ambari', 'server', 'setup', 'accept', 'oracl', 'binari', 'code', 'licens', 'agreement', 'n', 'instal', 'jdk', 'usr', 'jdk', 'success', 'instal', 'jdk', 'usr', 'jdk', 'jdk', 'download', 'jce', 'polici', 'archiv', 'var', 'lib', 'ambari', 'server', 'resourc', 'jce', 'polici', 'zipsuccess', 'download', 'jce', 'polici', 'archiv', 'var', 'lib', 'ambari', 'server', 'resourc', 'jce', 'polici', 'zipcomplet', 'setup', 'configur', 'databas', 'enter', 'advanc', 'databas', 'configur', 'n', 'n', 'yselect', 'databas', 'postgresql', 'embed', 'oracl', 'hostnam', 'localhost', 'ip', 'ec', 'internalport', 'select', 'oracl', 'identifi', 'type', 'servic', 'name', 'sid', 'xeinvalid', 'number', 'select', 'oracl', 'identifi', 'type', 'servic', 'name', 'sid', 'servic', 'name', 'ambari', 'xeusernam', 'ambari', 'enter', 'databas', 'password', 'bigdata', 'warn', 'start', 'ambari', 'server', 'must', 'copi', 'oracl', 'jdbc', 'driver', 'jar', 'file', 'usr', 'share', 'java', 'press', 'lt', 'enter', 'gt', 'continu', 'copi', 'jdbc', 'driver', 'server', 'resourc', 'configur', 'remot', 'databas', 'connect', 'properti', 'warn', 'find', 'oracl', 'sqlplus', 'client', 'path', 'load', 'ambari', 'server', 'schema', 'start', 'ambari', 'server', 'must', 'run', 'follow', 'ddl', 'databas', 'creat', 'schema', 'sqlplus', 'ambari', 'bigdata', 'lt', 'var', 'lib', 'ambari', 'server', 'resourc', 'ambari', 'ddl', 'oracl', 'creat', 'sql', 'press', 'lt', 'enter', 'gt', 'continu', 'warn', 'cli', 'foundambari', 'server', 'setup', 'complet', 'warn', 'root', 'ip', 'kerb', 'less', 'etc', 'passwd']",1.2.5,1.2.5,0,2,665,1,4,2,0,0,0,0,0,0,0,0,
111,2681,Bug,Resolved,Fixed,ambari-server   ,Major,Sumit Mohanty,2013/07/18 07:25:34 +0100,2013/07/18 07:25:34 +0100,Sumit Mohanty,2013/07/18 07:45:14 +0100,0.013657407,0.013657407,"['setup', 'ldap', 'valid', 'secondari', 'url']","['setup', 'ldap', 'valid', 'secondari', 'url', 'valid', 'input', 'enter', 'way', 'primari']",1.2.5,1.2.5,0,2,20,1,3,2,0,0,0,0,0,0,0,0,
112,2692,Improvement,Resolved,Fixed,ambari-web   ,Major,Aleksandr Kovalenko,2013/07/19 11:23:18 +0100,2013/07/19 11:23:18 +0100,Aleksandr Kovalenko,2013/07/23 21:50:02 +0100,4.435231481000001,4.435231481,"['disabl', 'show', 'report', 'issu']","['report', 'host', 'check', 'iss', 'look', 'like', 'host', 'check', 'report', 'generat', 'tue', 'jul', 'gmt', 'fle', 'daylight', 'time', 'host', 'space', 'delimit', 'list', 'host', 'issu', 'provid', 'administr', 'easili', 'copi', 'hostnam', 'script', 'email', 'etc', 'hostsshow', 'report', 'button', 'disabl', 'issu', 'least', 'show', 'host', 'section', 'report']",1.2.5,1.4.0,0,3,68,1,2,2,0,0,0,0,0,0,0,0,
113,2707,Bug,Resolved,Fixed,ambari-web   ,Major,Oleg Nechiporenko,2013/07/23 16:50:13 +0100,2013/07/23 16:50:13 +0100,Oleg Nechiporenko,2013/07/23 22:01:21 +0100,0.216064815,0.216064815,"['fix', 'js', 'unit', 'test', 'merg', 'trunk']",[],1.4.0,1.4.0,0,4,1,1,6,4,1,0,0,0,0,0,0,0,
114,2786,Bug,Resolved,Fixed,ambari-server   ,Major,Andrew Onischuk,2013/07/31 19:51:52 +0100,2013/07/31 19:51:52 +0100,Andrew Onischuk,2013/08/07 19:31:21 +0100,6.985752315,6.985752315,"['yarn', 'time', 'seri', 'data', 'need', 'nodemanag', 'status']","['need', 'api', 'call', 'graph', 'show', 'nodemanag', 'status', 'count', 'nodemanag', 'follow', 'state', 'activ', 'lost', 'unhealthi', 'reboot', 'decommiss']",1.4.0,1.4.0,0,4,26,1,6,4,1,0,0,0,0,0,0,0,
115,2799,Bug,Resolved,Fixed,ambari-web   ,Major,Oleg Nechiporenko,2013/08/02 17:19:21 +0100,2013/08/02 17:19:21 +0100,Oleg Nechiporenko,2013/08/02 19:47:06 +0100,0.102604167,0.102604167,"['yarn', 'servic', 'summari', 'addit', 'inform']","['need', 'show', 'addit', 'inform', 'across', 'cluster', 'memori', 'use', 'reserv', 'total', 'queue', 'inform', 'avail']",1.4.0,1.4.0,0,3,17,1,4,3,1,0,0,0,0,0,0,0,
116,2834,Bug,Resolved,Fixed,ambari-server   ,Major,Jaimin D Jetly,2013/08/07 18:06:15 +0100,2013/08/07 18:06:15 +0100,Jaimin D Jetly,2013/08/07 19:11:43 +0100,0.045462962999999995,0.045462963,"['util', 'script', 'generat', 'keytab', 'broken']","['keytab', 'tar', 'host', 'packag', 'includ', 'hostnam', 'untar', 'host', 'creat', 'path', 'start', 'lt', 'hostanm', 'gt', 'lt', 'actual', 'path', 'gt', 'fix', 'packag', 'content', 'insid', 'hostnam', 'directori', 'exclud', 'hostnam', 'directori']",1.4.0,1.4.0,0,2,35,1,2,1,0,0,0,0,0,0,0,0,
117,2864,Bug,Resolved,Fixed,ambari-agent   ,Major,Siddharth Wagle,2013/08/10 03:55:50 +0100,2013/08/10 03:55:50 +0100,Siddharth Wagle,2013/08/10 04:38:58 +0100,0.029953703999999998,0.029953704,"['host', 'registr', 'fail']","['host', 'registr', 'fail', 'info', 'control', 'py', 'unabl', 'connect', 'recent', 'call', 'last', 'file', 'usr', 'lib', 'python', 'site', 'packag', 'ambari', 'agent', 'control', 'py', 'line', 'registerwithserv', 'ret', 'json', 'load', 'respons', 'file', 'usr', 'lib', 'python', 'json', 'init', 'py', 'line', 'load', 'return', 'default', 'decod', 'decod', 'file', 'usr', 'lib', 'python', 'json', 'decod', 'py', 'line', 'decod', 'obj', 'end', 'self', 'raw', 'decod', 'idx', 'w', 'end', 'file', 'usr', 'lib', 'python', 'json', 'decod', 'py', 'line', 'raw', 'decod', 'rais', 'valueerror', 'json', 'object', 'could', 'decod', 'valueerror', 'json', 'object', 'could', 'decodedambari', 'server', 'log', 'show', 'warn', 'qtp', 'servlethandl', 'agent', 'v', 'regist', 'c', 'ambari', 'apach', 'orgcom', 'googl', 'gson', 'jsonsyntaxexcept', 'java', 'lang', 'illegalstateexcept', 'expect', 'string', 'begin', 'object', 'line', 'column', 'com', 'googl', 'gson', 'intern', 'bind', 'reflectivetypeadapterfactori', 'adapt', 'read', 'reflectivetypeadapterfactori', 'java', 'com', 'googl', 'gson', 'intern', 'bind', 'typeadapterruntimetypewrapp', 'read', 'typeadapterruntimetypewrapp', 'java', 'com', 'googl', 'gson', 'intern', 'bind', 'arraytypeadapt', 'read', 'arraytypeadapt', 'java', 'com', 'googl', 'gson', 'intern', 'bind', 'reflectivetypeadapterfactori', 'read', 'reflectivetypeadapterfactori', 'java', 'com', 'googl', 'gson', 'intern', 'bind', 'reflectivetypeadapterfactori', 'adapt', 'read', 'reflectivetypeadapterfactori', 'java', 'com', 'googl', 'gson', 'intern', 'bind', 'reflectivetypeadapterfactori', 'read', 'reflectivetypeadapterfactori', 'java', 'com', 'googl', 'gson', 'intern', 'bind', 'reflectivetypeadapterfactori', 'adapt', 'read', 'reflectivetypeadapterfactori', 'java', 'com', 'googl', 'gson', 'intern', 'bind', 'reflectivetypeadapterfactori', 'read', 'reflectivetypeadapterfactori', 'java', 'com', 'googl', 'gson', 'intern', 'bind', 'reflectivetypeadapterfactori', 'adapt', 'read', 'reflectivetypeadapterfactori', 'java', 'com', 'googl', 'gson', 'gson', 'fromjson', 'gson', 'java', 'com', 'googl', 'gson', 'gson', 'fromjson', 'gson', 'java', 'org', 'apach', 'ambari', 'server', 'api', 'gsonjsonprovid', 'readfrom', 'gsonjsonprovid', 'java', 'com', 'sun', 'jersey', 'spi', 'contain', 'containerrequest', 'getent', 'containerrequest', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'model', 'method', 'dispatch', 'entityparamdispatchprovid', 'entityinject', 'getvalu', 'entityparamdispatchprovid', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'inject', 'injectablevaluesprovid', 'getinjectablevalu', 'injectablevaluesprovid', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'model', 'method', 'dispatch', 'abstractresourcemethoddispatchprovid', 'entityparamininvok', 'getparam', 'abstractresourcemethoddispatchprovid', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'model', 'method', 'dispatch', 'abstractresourcemethoddispatchprovid', 'typeoutinvok', 'dispatch', 'abstractresourcemethoddispatchprovid', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'model', 'method', 'dispatch', 'resourcejavamethoddispatch', 'dispatch', 'resourcejavamethoddispatch', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'uri', 'rule', 'httpmethodrul', 'accept', 'httpmethodrul', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'uri', 'rule', 'righthandpathrul', 'accept', 'righthandpathrul', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'uri', 'rule', 'resourceclassrul', 'accept', 'resourceclassrul', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'uri', 'rule', 'righthandpathrul', 'accept', 'righthandpathrul', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'uri', 'rule', 'rootresourceclassesrul', 'accept', 'rootresourceclassesrul', 'java', 'com', 'sun', 'jersey', 'server', 'impl', 'applic', 'webapplicationimpl', 'handlerequest', 'webapplicationimpl', 'java']",1.4.0,1.4.0,0,3,153,1,4,3,0,0,0,0,0,0,0,0,
118,2866,Bug,Resolved,Fixed,ambari-server   ,Major,Oleksandr Diachenko,2013/08/10 12:20:30 +0100,2013/08/10 12:20:30 +0100,Oleksandr Diachenko,2013/08/16 17:25:14 +0100,6.21162037,6.21162037,"['api', 'jmx', 'map', 'need', 'updat', 'due', 'properti', 'name', 'chang']","['ambari', 'ui', 'show', 'properti', 'like', 'namenod', 'rpc', 'time', 'use', 'get', 'metric', 'queri', 'namenod', 'compon', 'rpcqueuetim', 'avg', 'time', 'howev', 'hadoop', 'look', 'like', 'properti', 'name', 'chang', 'rpcqueuetimeavgtim', 'ambari', 'api', 'longer', 'contain', 'metric', 'properti', 'relat', 'namenod', 'rpc', 'may', 'chang', 'need', 'updat', 'map', 'accord']",1.4.0,1.4.0,0,3,59,1,4,3,0,0,0,0,0,0,0,0,
119,2876,Bug,Resolved,Fixed,ambari-server   ,Major,Sumit Mohanty,2013/08/12 22:17:47 +0100,2013/08/12 22:17:47 +0100,Sumit Mohanty,2013/08/12 22:27:43 +0100,0.006898148000000001,0.006898148,"['puppet', 'script', 'syntax', 'issu', 'result', 'hive', 'deploy', 'custom', 'db', 'oozi', 'servic', 'check', 'failur']","['puppet', 'variabl', 'miss', 'jdbc', 'connector', 'oozi', 'servic', 'check', 'puppet', 'script']",1.4.0,1.4.0,0,2,12,1,2,2,0,0,0,0,0,0,0,0,
120,2903,Bug,Resolved,Fixed,   ,Major,Mahadev konar,2013/08/15 01:27:16 +0100,2013/08/15 01:27:16 +0100,Mahadev konar,2013/08/15 01:42:14 +0100,0.010393519,0.010393519,"['add', 'hbase', 'metric', 'chang', 'jmx', 'backward', 'compat', 'way']","['add', 'hbase', 'metric', 'chang', 'jmx', 'backward', 'compat', 'way']",1.4.0,1.4.0,0,2,13,1,2,2,0,0,0,0,0,0,0,0,
121,2905,Bug,Resolved,Fixed,ambari-server   ,Major,Siddharth Wagle,2013/08/15 02:47:59 +0100,2013/08/15 02:47:59 +0100,Siddharth Wagle,2013/08/15 02:54:10 +0100,0.004293981,0.004293981,"['snamenod', 'start', 'transit', 'mainten', 'mode']","['current', 'ha', 'nn', 'cluster', 'start', 'hdfs', 'servic', 'servic', 'tab', 'tri', 'start', 'snamenod', 'well', 'maintain', 'state', 'execut', 'curl', 'u', 'admin', 'admin', 'x', 'put', 'requestinfo', 'context', 'snn', 'mainten', 'bodi', 'hostrol', 'state', 'mainten', 'command']",1.4.0,1.4.0,0,2,53,1,3,2,0,0,0,0,0,0,0,0,
122,2920,Improvement,Resolved,Fixed,ambari-web   ,Major,Yusaku Sako,2013/08/15 22:59:31 +0100,2013/08/15 22:59:31 +0100,Yusaku Sako,2013/08/15 23:22:28 +0100,0.0159375,0.0159375,"['renam', 'alert', 'titl', 'descript']","['current', 'nagio', 'alert', 'shown', 'ambari', 'ui', 'like', 'green', 'check', 'namenod', 'process', 'lt', 'mean', 'namenod', 'process', 'red', 'x', 'namenod', 'process', 'lt', 'mean', 'namenod', 'process', 'green', 'check', 'percent', 'datanod', 'lt', 'mean', 'datanod', 'threshold', 'red', 'x', 'percent', 'datanod', 'lt', 'mean', 'datanod', 'threshold', 'green', 'check', 'nagio', 'status', 'log', 'stale', 'lt', 'mean', 'nagio', 'status', 'log', 'fresh', 'red', 'x', 'nagio', 'status', 'log', 'stale', 'lt', 'mean', 'nagio', 'status', 'log', 'stalewhen', 'user', 'see', 'word', 'posit', 'indic', 'green', 'check', 'confus', 'like', 'say', 'red', 'green', 'green', 'red', 'propos', 'renam', 'alert', 'like', 'green', 'check', 'namenod', 'process', 'lt', 'mean', 'namenod', 'process', 'healthi', 'red', 'x', 'namenod', 'process', 'lt', 'mean', 'namenod', 'process', 'unhealthi', 'green', 'check', 'percent', 'datanod', 'live', 'lt', 'mean', 'datanod', 'healthi', 'threshold', 'red', 'x', 'percent', 'datanod', 'live', 'lt', 'mean', 'datanod', 'healthi', 'threshold', 'green', 'check', 'nagio', 'status', 'log', 'fresh', 'lt', 'mean', 'nagio', 'status', 'log', 'fresh', 'red', 'x', 'nagio', 'status', 'log', 'fresh', 'lt', 'mean', 'nagio', 'status', 'log', 'stalealso', 'inconsist', 'way', 'show', 'compon', 'name', 'alert', 'titl', 'descript', 'like', 'templeton', 'server', 'status', 'mean', 'webhcat', 'server', 'status', 'etc', 'need', 'fix']",1.4.0,1.4.0,0,2,240,1,2,2,0,0,0,0,0,0,0,0,
123,2938,Bug,Resolved,Fixed,ambari-server   ,Major,Sumit Mohanty,2013/08/16 21:42:07 +0100,2013/08/16 21:42:07 +0100,Sumit Mohanty,2013/08/16 21:57:34 +0100,0.010729167,0.010729167,"['updat', 'stack', 'definit', 'mapreduc']","['updat', 'stack', 'definit', 'mapreduc', 'default', 'site', 'xml', 'file']",1.4.0,1.4.0,0,2,11,1,2,2,0,0,0,0,0,0,0,0,
124,2947,Bug,Resolved,Fixed,   ,Major,Mahadev konar,2013/08/18 03:55:47 +0100,2013/08/18 03:55:47 +0100,Mahadev konar,2013/08/18 04:00:12 +0100,0.00306713,0.00306713,"['use', 'specif', 'build', 'number', 'stck', 'build']","['use', 'specif', 'build', 'number', 'stck', 'build']",1.4.0,1.4.0,0,2,9,1,2,2,0,0,0,0,0,0,0,0,
125,2973,Bug,Resolved,Fixed,ambari-agent; ambari-server   ,Major,Vladimir Tkhir,2013/08/21 11:46:56 +0100,2013/08/21 16:41:37 +0100,Vladimir Tkhir,2013/08/22 06:49:25 +0100,0.7933912040000001,0.58875,"['ambari', 'server', 'agent', 'stop', 'packag', 'uninstal']","['ambari', 'agent', 'ambari', 'server', 'packag', 'uninstal', 'uninstal', 'scriplet', 'stop', 'run', 'servic', 'process', 'remain', 'run', 'even', 'packag', 'remov', 'may', 'caus', 'issu', 'upgrad', 'administr', 'miss', 'stop', 'servic', 'step', 'root', 'host', 'ambari', 'server', 'statusus', 'python', 'usr', 'bin', 'python', 'ambari', 'server', 'statusambari', 'server', 'runningfound', 'ambari', 'server', 'pid', 'var', 'run', 'ambari', 'server', 'ambari', 'server', 'pid', 'root', 'host', 'ambari', 'agent', 'statusfound', 'ambari', 'agent', 'pid', 'ambari', 'agent', 'run', 'agent', 'pid', 'var', 'run', 'ambari', 'agent', 'ambari', 'agent', 'pidag', 'var', 'log', 'ambari', 'agent', 'ambari', 'agent', 'outag', 'log', 'var', 'log', 'ambari', 'agent', 'ambari', 'agent', 'log', 'root', 'host', 'rpm', 'e', 'ambari', 'server', 'root', 'host', 'rpm', 'e', 'ambari', 'agent', 'root', 'host', 'ps', 'aux', 'grep', 'ambari', 'grep', 'v', 'grep', 'grep', 'v', 'postgresroot', 'sl', 'usr', 'jdk', 'jdk', 'bin', 'java', 'server', 'xx', 'newratio', 'xx', 'useconcmarksweepgc', 'xx', 'usegcoverheadlimit', 'xx', 'cmsinitiatingoccupancyfract', 'xms', 'xmx', 'cp', 'etc', 'ambari', 'server', 'conf', 'usr', 'lib', 'ambari', 'server', 'sbin', 'bin', 'usr', 'sbin', 'usr', 'bin', 'usr', 'lib', 'ambari', 'server', 'org', 'apach', 'ambari', 'server', 'control', 'ambariserverroot', 'sl', 'usr', 'bin', 'python', 'usr', 'lib', 'python', 'site', 'packag', 'ambari', 'agent', 'main', 'py', 'start', 'restart', 'expect', 'hostnam', 'host']",1.4.1,1.4.1,0,2,128,1,2,2,0,0,0,0,0,0,0,0,
126,2986,Bug,Resolved,Fixed,   ,Major,Mahadev konar,2013/08/22 07:03:14 +0100,2013/08/22 07:03:14 +0100,Mahadev konar,2013/08/22 07:35:12 +0100,0.022199074,0.022199074,"['turn', 'predic', 'pushdown', 'default']","['turn', 'predic', 'pushdown', 'default']",1.4.0,1.4.0,0,2,7,1,3,2,0,0,0,0,0,0,0,0,
